*** Failures ***
Frequency | Received Packets |Wanted Signal Level | Blocking Signal Level | Results
 2802 MHz |  164 | -67 dBm | -35 dBm | Pass
 2805 MHz | 1386 | -67 dBm | -35 dBm | Pass
 2808 MHz |  953 | -67 dBm | -35 dBm | Pass
 2811 MHz |  453 | -67 dBm | -35 dBm | Pass
 2814 MHz |  245 | -67 dBm | -35 dBm | Pass
 2817 MHz | 1043 | -67 dBm | -35 dBm | Pass
 2820 MHz |  623 | -67 dBm | -35 dBm | Pass
 2823 MHz | 1071 | -67 dBm | -35 dBm | Pass
 2826 MHz |  607 | -67 dBm | -35 dBm | Pass
 2829 MHz |  312 | -67 dBm | -35 dBm | Pass
 2832 MHz | 1497 | -67 dBm | -35 dBm | Pass
 2835 MHz |  751 | -67 dBm | -35 dBm | Pass
 2838 MHz |  470 | -67 dBm | -35 dBm | Pass
 2841 MHz | 1406 | -67 dBm | -35 dBm | Pass
 2844 MHz |  982 | -67 dBm | -35 dBm | Pass
 2847 MHz | 1050 | -67 dBm | -35 dBm | Pass
 2850 MHz | 1008 | -67 dBm | -35 dBm | Pass
 2853 MHz |  440 | -67 dBm | -35 dBm | Pass
 2856 MHz |  745 | -67 dBm | -35 dBm | Pass
 2859 MHz |  675 | -67 dBm | -35 dBm | Pass
 2862 MHz |  909 | -67 dBm | -35 dBm | Pass
 2865 MHz |  187 | -67 dBm | -35 dBm | Pass
 2868 MHz |  491 | -67 dBm | -35 dBm | Pass
 2871 MHz | 1099 | -67 dBm | -35 dBm | Pass
 2874 MHz |  357 | -67 dBm | -35 dBm | Pass
 2877 MHz |  774 | -67 dBm | -35 dBm | Pass
 2880 MHz |  306 | -67 dBm | -35 dBm | Pass
 2883 MHz |  593 | -67 dBm | -35 dBm | Pass
 2886 MHz |  785 | -67 dBm | -35 dBm | Pass
 2889 MHz | 1497 | -67 dBm | -35 dBm | Pass
 2892 MHz |  487 | -67 dBm | -35 dBm | Pass
 2895 MHz |  201 | -67 dBm | -35 dBm | Pass
 2898 MHz | 1224 | -67 dBm | -35 dBm | Pass
 2901 MHz | 1496 | -67 dBm | -35 dBm | Pass
 2904 MHz | 1403 | -67 dBm | -35 dBm | Pass
 2907 MHz |  721 | -67 dBm | -35 dBm | Pass
 2910 MHz |  659 | -67 dBm | -35 dBm | Pass
 2913 MHz |  514 | -67 dBm | -35 dBm | Pass
 2916 MHz | 1217 | -67 dBm | -35 dBm | Pass
 2919 MHz |   39 | -67 dBm | -35 dBm | fbf_1
 2922 MHz |  459 | -67 dBm | -35 dBm | Pass
 2925 MHz |  409 | -67 dBm | -35 dBm | Pass
 2928 MHz |  956 | -67 dBm | -35 dBm | Pass
 2931 MHz |  774 | -67 dBm | -35 dBm | Pass
 2934 MHz | 1020 | -67 dBm | -35 dBm | Pass
 2937 MHz |  383 | -67 dBm | -35 dBm | Pass
 2940 MHz | 1038 | -67 dBm | -35 dBm | Pass
 2943 MHz |  784 | -67 dBm | -35 dBm | Pass
 2946 MHz |  715 | -67 dBm | -35 dBm | Pass
 2949 MHz | 1300 | -67 dBm | -35 dBm | Pass
 2952 MHz |  247 | -67 dBm | -35 dBm | Pass
 2955 MHz |    7 | -67 dBm | -35 dBm | fbf_1
 2958 MHz |  367 | -67 dBm | -35 dBm | Pass
 2961 MHz |  422 | -67 dBm | -35 dBm | Pass
 2964 MHz | 1334 | -67 dBm | -35 dBm | Pass
 2967 MHz | 1184 | -67 dBm | -35 dBm | Pass
 2970 MHz |  740 | -67 dBm | -35 dBm | Pass
 2973 MHz |  686 | -67 dBm | -35 dBm | Pass
 2976 MHz |  991 | -67 dBm | -35 dBm | Pass
 2979 MHz |  364 | -67 dBm | -35 dBm | Pass
 2982 MHz |  267 | -67 dBm | -35 dBm | Pass
 2985 MHz | 1405 | -67 dBm | -35 dBm | Pass
 2988 MHz | 1275 | -67 dBm | -35 dBm | Pass
 2991 MHz |  313 | -67 dBm | -35 dBm | Pass
 2994 MHz |  501 | -67 dBm | -35 dBm | Pass
 2997 MHz | 1392 | -67 dBm | -35 dBm | Pass
 3000 MHz |  684 | -67 dBm | -30 dBm | Pass
 3025 MHz |  656 | -67 dBm | -30 dBm | Pass
 3050 MHz |  356 | -67 dBm | -30 dBm | Pass
 3075 MHz |  981 | -67 dBm | -30 dBm | Pass
 3100 MHz |  281 | -67 dBm | -30 dBm | Pass
 3125 MHz |  197 | -67 dBm | -30 dBm | Pass
 3150 MHz |  575 | -67 dBm | -30 dBm | Pass
 3175 MHz |  764 | -67 dBm | -30 dBm | Pass
 3200 MHz | 1042 | -67 dBm | -30 dBm | Pass
 3225 MHz | 1242 | -67 dBm | -30 dBm | Pass
 3250 MHz |  327 | -67 dBm | -30 dBm | Pass
 3275 MHz |    9 | -67 dBm | -30 dBm | fbf_1
 3300 MHz |  755 | -67 dBm | -30 dBm | Pass
 3325 MHz | 1163 | -67 dBm | -30 dBm | Pass
 3350 MHz |  225 | -67 dBm | -30 dBm | Pass
 3375 MHz |  908 | -67 dBm | -30 dBm | Pass
 3400 MHz | 1463 | -67 dBm | -30 dBm | Pass
 3425 MHz |  844 | -67 dBm | -30 dBm | Pass
 3450 MHz |   80 | -67 dBm | -30 dBm | Pass
 3475 MHz | 1334 | -67 dBm | -30 dBm | Pass
 3500 MHz |  125 | -67 dBm | -30 dBm | Pass
 3525 MHz | 1261 | -67 dBm | -30 dBm | Pass
 3550 MHz |  303 | -67 dBm | -30 dBm | Pass
 3575 MHz |  371 | -67 dBm | -30 dBm | Pass
 3600 MHz |  858 | -67 dBm | -30 dBm | Pass
 3625 MHz |   84 | -67 dBm | -30 dBm | Pass
 3650 MHz |  727 | -67 dBm | -30 dBm | Pass
 3675 MHz |  506 | -67 dBm | -30 dBm | Pass
 3700 MHz |  313 | -67 dBm | -30 dBm | Pass
 3725 MHz |  347 | -67 dBm | -30 dBm | Pass
 3750 MHz | 1089 | -67 dBm | -30 dBm | Pass
 3775 MHz | 1267 | -67 dBm | -30 dBm | Pass
 3800 MHz |  477 | -67 dBm | -30 dBm | Pass
 3825 MHz | 1096 | -67 dBm | -30 dBm | Pass
 3850 MHz | 1030 | -67 dBm | -30 dBm | Pass
 3875 MHz | 1158 | -67 dBm | -30 dBm | Pass
 3900 MHz | 1374 | -67 dBm | -30 dBm | Pass
 3925 MHz |   67 | -67 dBm | -30 dBm | Pass
 3950 MHz | 1209 | -67 dBm | -30 dBm | Pass
 3975 MHz | 1004 | -67 dBm | -30 dBm | Pass
 4000 MHz |  209 | -67 dBm | -30 dBm | Pass
 4025 MHz |  499 | -67 dBm | -30 dBm | Pass
 4050 MHz |   37 | -67 dBm | -30 dBm | fbf_1
 4075 MHz |  485 | -67 dBm | -30 dBm | Pass
 4100 MHz |  704 | -67 dBm | -30 dBm | Pass
 4125 MHz | 1421 | -67 dBm | -30 dBm | Pass
 4150 MHz | 1244 | -67 dBm | -30 dBm | Pass
 4175 MHz |  247 | -67 dBm | -30 dBm | Pass
 4200 MHz |  952 | -67 dBm | -30 dBm | Pass
 4225 MHz |  776 | -67 dBm | -30 dBm | Pass
 4250 MHz |  363 | -67 dBm | -30 dBm | Pass
 4275 MHz | 1150 | -67 dBm | -30 dBm | Pass
 4300 MHz |  985 | -67 dBm | -30 dBm | Pass
 4325 MHz |  857 | -67 dBm | -30 dBm | Pass
 4350 MHz |  754 | -67 dBm | -30 dBm | Pass
 4375 MHz | 1154 | -67 dBm | -30 dBm | Pass
 4400 MHz |  337 | -67 dBm | -30 dBm | Pass
 4425 MHz |  425 | -67 dBm | -30 dBm | Pass
 4450 MHz |  435 | -67 dBm | -30 dBm | Pass
 4475 MHz |  483 | -67 dBm | -30 dBm | Pass
 4500 MHz |  486 | -67 dBm | -30 dBm | Pass
 4525 MHz | 1258 | -67 dBm | -30 dBm | Pass
 4550 MHz |  167 | -67 dBm | -30 dBm | Pass
 4575 MHz |  171 | -67 dBm | -30 dBm | Pass
 4600 MHz |  212 | -67 dBm | -30 dBm | Pass
 4625 MHz |  469 | -67 dBm | -30 dBm | Pass
 4650 MHz | 1129 | -67 dBm | -30 dBm | Pass
 4675 MHz | 1081 | -67 dBm | -30 dBm | Pass
 4700 MHz |  373 | -67 dBm | -30 dBm | Pass
 4725 MHz | 1227 | -67 dBm | -30 dBm | Pass
 4750 MHz |  658 | -67 dBm | -30 dBm | Pass
 4775 MHz |  732 | -67 dBm | -30 dBm | Pass
 4800 MHz | 1342 | -67 dBm | -30 dBm | Pass
 4825 MHz |  559 | -67 dBm | -30 dBm | Pass
 4850 MHz | 1465 | -67 dBm | -30 dBm | Pass
 4875 MHz | 1117 | -67 dBm | -30 dBm | Pass
 4900 MHz | 1489 | -67 dBm | -30 dBm | Pass
 4925 MHz |  528 | -67 dBm | -30 dBm | Pass
 4950 MHz | 1426 | -67 dBm | -30 dBm | Pass
 4975 MHz |  366 | -67 dBm | -30 dBm | Pass
 5000 MHz |  807 | -67 dBm | -30 dBm | Pass
 5025 MHz |  222 | -67 dBm | -30 dBm | Pass
 5050 MHz |  271 | -67 dBm | -30 dBm | Pass
 5075 MHz |   83 | -67 dBm | -30 dBm | Pass
 5100 MHz |  770 | -67 dBm | -30 dBm | Pass
 5125 MHz |   76 | -67 dBm | -30 dBm | Pass
 5150 MHz |  346 | -67 dBm | -30 dBm | Pass
 5175 MHz | 1148 | -67 dBm | -30 dBm | Pass
 5200 MHz |  814 | -67 dBm | -30 dBm | Pass
 5225 MHz |  565 | -67 dBm | -30 dBm | Pass
 5250 MHz |  643 | -67 dBm | -30 dBm | Pass
 5275 MHz |  985 | -67 dBm | -30 dBm | Pass
 5300 MHz |  292 | -67 dBm | -30 dBm | Pass
 5325 MHz | 1140 | -67 dBm | -30 dBm | Pass
 5350 MHz |  782 | -67 dBm | -30 dBm | Pass
 5375 MHz | 1146 | -67 dBm | -30 dBm | Pass
 5400 MHz | 1065 | -67 dBm | -30 dBm | Pass
 5425 MHz |  871 | -67 dBm | -30 dBm | Pass
 5450 MHz | 1417 | -67 dBm | -30 dBm | Pass
 5475 MHz | 1152 | -67 dBm | -30 dBm | Pass
 5500 MHz | 1035 | -67 dBm | -30 dBm | Pass
 5525 MHz |  809 | -67 dBm | -30 dBm | Pass
 5550 MHz | 1365 | -67 dBm | -30 dBm | Pass
 5575 MHz | 1133 | -67 dBm | -30 dBm | Pass
 5600 MHz | 1113 | -67 dBm | -30 dBm | Pass
 5625 MHz | 1091 | -67 dBm | -30 dBm | Pass
 5650 MHz |  205 | -67 dBm | -30 dBm | Pass
 5675 MHz |  882 | -67 dBm | -30 dBm | Pass
 5700 MHz |  900 | -67 dBm | -30 dBm | Pass
 5725 MHz |  329 | -67 dBm | -30 dBm | Pass
 5750 MHz | 1282 | -67 dBm | -30 dBm | Pass
 5775 MHz |  628 | -67 dBm | -30 dBm | Pass
 5800 MHz |   14 | -67 dBm | -30 dBm | fbf_1
 5825 MHz |  874 | -67 dBm | -30 dBm | Pass
 5850 MHz |  740 | -67 dBm | -30 dBm | Pass
 5875 MHz | 1438 | -67 dBm | -30 dBm | Pass
 5900 MHz |  442 | -67 dBm | -30 dBm | Pass
 5925 MHz |  964 | -67 dBm | -30 dBm | Pass
 5950 MHz | 1295 | -67 dBm | -30 dBm | Pass
 5975 MHz |  275 | -67 dBm | -30 dBm | Pass
 6000 MHz | 1099 | -67 dBm | -30 dBm | Pass
 6025 MHz |  942 | -67 dBm | -30 dBm | Pass
 6050 MHz |  412 | -67 dBm | -30 dBm | Pass
 6075 MHz |  674 | -67 dBm | -30 dBm | Pass
 6100 MHz |  448 | -67 dBm | -30 dBm | Pass
 6125 MHz | 1213 | -67 dBm | -30 dBm | Pass
 6150 MHz |  492 | -67 dBm | -30 dBm | Pass
 6175 MHz |  710 | -67 dBm | -30 dBm | Pass
 6200 MHz |  612 | -67 dBm | -30 dBm | Pass
 6225 MHz |  703 | -67 dBm | -30 dBm | Pass
 6250 MHz | 1364 | -67 dBm | -30 dBm | Pass
 6275 MHz |  141 | -67 dBm | -30 dBm | Pass
 6300 MHz |  106 | -67 dBm | -30 dBm | Pass
 6325 MHz | 1450 | -67 dBm | -30 dBm | Pass
 6350 MHz |  427 | -67 dBm | -30 dBm | Pass
 6375 MHz | 1294 | -67 dBm | -30 dBm | Pass
 6400 MHz |  765 | -67 dBm | -30 dBm | Pass
 6425 MHz |  130 | -67 dBm | -30 dBm | Pass
 6450 MHz | 1307 | -67 dBm | -30 dBm | Pass
 6475 MHz |  706 | -67 dBm | -30 dBm | Pass
 6500 MHz |  831 | -67 dBm | -30 dBm | Pass
 6525 MHz | 1323 | -67 dBm | -30 dBm | Pass
 6550 MHz | 1412 | -67 dBm | -30 dBm | Pass
 6575 MHz | 1494 | -67 dBm | -30 dBm | Pass
 6600 MHz |  405 | -67 dBm | -30 dBm | Pass
 6625 MHz |  272 | -67 dBm | -30 dBm | Pass
 6650 MHz |  586 | -67 dBm | -30 dBm | Pass
 6675 MHz | 1075 | -67 dBm | -30 dBm | Pass
 6700 MHz |  538 | -67 dBm | -30 dBm | Pass
 6725 MHz | 1025 | -67 dBm | -30 dBm | Pass
 6750 MHz |  715 | -67 dBm | -30 dBm | Pass
 6775 MHz |  171 | -67 dBm | -30 dBm | Pass
 6800 MHz | 1336 | -67 dBm | -30 dBm | Pass
 6825 MHz |  875 | -67 dBm | -30 dBm | Pass
 6850 MHz |  646 | -67 dBm | -30 dBm | Pass
 6875 MHz |  460 | -67 dBm | -30 dBm | Pass
 6900 MHz | 1006 | -67 dBm | -30 dBm | Pass
 6925 MHz |  281 | -67 dBm | -30 dBm | Pass
 6950 MHz | 1189 | -67 dBm | -30 dBm | Pass
 6975 MHz |  580 | -67 dBm | -30 dBm | Pass
 7000 MHz | 1192 | -67 dBm | -30 dBm | Pass
 7025 MHz |  769 | -67 dBm | -30 dBm | Pass
 7050 MHz |  394 | -67 dBm | -30 dBm | Pass
 7075 MHz |  220 | -67 dBm | -30 dBm | Pass
 7100 MHz |  200 | -67 dBm | -30 dBm | Pass
 7125 MHz | 1224 | -67 dBm | -30 dBm | Pass
 7150 MHz | 1449 | -67 dBm | -30 dBm | Pass
 7175 MHz |  195 | -67 dBm | -30 dBm | Pass
 7200 MHz |  642 | -67 dBm | -30 dBm | Pass
 7225 MHz | 1482 | -67 dBm | -30 dBm | Pass
 7250 MHz |   95 | -67 dBm | -30 dBm | Pass
 7275 MHz | 1401 | -67 dBm | -30 dBm | Pass
 7300 MHz | 1049 | -67 dBm | -30 dBm | Pass
 7325 MHz |  883 | -67 dBm | -30 dBm | Pass
 7350 MHz |  381 | -67 dBm | -30 dBm | Pass
 7375 MHz |  383 | -67 dBm | -30 dBm | Pass
 7400 MHz |  548 | -67 dBm | -30 dBm | Pass
 7425 MHz |  380 | -67 dBm | -30 dBm | Pass
 7450 MHz |  999 | -67 dBm | -30 dBm | Pass
 7475 MHz |  318 | -67 dBm | -30 dBm | Pass
 7500 MHz | 1401 | -67 dBm | -30 dBm | Pass
 7525 MHz |  788 | -67 dBm | -30 dBm | Pass
 7550 MHz |  414 | -67 dBm | -30 dBm | Pass
 7575 MHz | 1409 | -67 dBm | -30 dBm | Pass
 7600 MHz | 1248 | -67 dBm | -30 dBm | Pass
 7625 MHz |  148 | -67 dBm | -30 dBm | Pass
 7650 MHz | 1460 | -67 dBm | -30 dBm | Pass
 7675 MHz | 1376 | -67 dBm | -30 dBm | Pass
 7700 MHz | 1482 | -67 dBm | -30 dBm | Pass
 7725 MHz |  473 | -67 dBm | -30 dBm | Pass
 7750 MHz |  790 | -67 dBm | -30 dBm | Pass
 7775 MHz |  826 | -67 dBm | -30 dBm | Pass
 7800 MHz |  174 | -67 dBm | -30 dBm | Pass
 7825 MHz |  415 | -67 dBm | -30 dBm | Pass
 7850 MHz | 1490 | -67 dBm | -30 dBm | Pass
 7875 MHz | 1385 | -67 dBm | -30 dBm | Pass
 7900 MHz |  351 | -67 dBm | -30 dBm | Pass
 7925 MHz |  368 | -67 dBm | -30 dBm | Pass
 7950 MHz |  393 | -67 dBm | -30 dBm | Pass
 7975 MHz |  594 | -67 dBm | -30 dBm | Pass
 8000 MHz |  108 | -67 dBm | -30 dBm | Pass
 8025 MHz |  350 | -67 dBm | -30 dBm | Pass
 8050 MHz | 1186 | -67 dBm | -30 dBm | Pass
 8075 MHz |  948 | -67 dBm | -30 dBm | Pass
 8100 MHz | 1106 | -67 dBm | -30 dBm | Pass
 8125 MHz | 1442 | -67 dBm | -30 dBm | Pass
 8150 MHz |  942 | -67 dBm | -30 dBm | Pass
 8175 MHz |  416 | -67 dBm | -30 dBm | Pass
 8200 MHz | 1306 | -67 dBm | -30 dBm | Pass
 8225 MHz |  270 | -67 dBm | -30 dBm | Pass
 8250 MHz | 1426 | -67 dBm | -30 dBm | Pass
 8275 MHz | 1322 | -67 dBm | -30 dBm | Pass
 8300 MHz |  103 | -67 dBm | -30 dBm | Pass
 8325 MHz |    9 | -67 dBm | -30 dBm | fbf_1
 8350 MHz |   75 | -67 dBm | -30 dBm | Pass
 8375 MHz | 1254 | -67 dBm | -30 dBm | Pass
 8400 MHz | 1109 | -67 dBm | -30 dBm | Pass
 8425 MHz |  495 | -67 dBm | -30 dBm | Pass
 8450 MHz |  617 | -67 dBm | -30 dBm | Pass
 8475 MHz |  291 | -67 dBm | -30 dBm | Pass
 8500 MHz |  806 | -67 dBm | -30 dBm | Pass
 8525 MHz |  554 | -67 dBm | -30 dBm | Pass
 8550 MHz |  568 | -67 dBm | -30 dBm | Pass
 8575 MHz |  486 | -67 dBm | -30 dBm | Pass
 8600 MHz |  695 | -67 dBm | -30 dBm | Pass
 8625 MHz |   12 | -67 dBm | -30 dBm | fbf_1
 8650 MHz |  332 | -67 dBm | -30 dBm | Pass
 8675 MHz |  978 | -67 dBm | -30 dBm | Pass
 8700 MHz | 1046 | -67 dBm | -30 dBm | Pass
 8725 MHz |  776 | -67 dBm | -30 dBm | Pass
 8750 MHz |  609 | -67 dBm | -30 dBm | Pass
 8775 MHz | 1298 | -67 dBm | -30 dBm | Pass
 8800 MHz |  444 | -67 dBm | -30 dBm | Pass
 8825 MHz |  341 | -67 dBm | -30 dBm | Pass
 8850 MHz | 1448 | -67 dBm | -30 dBm | Pass
 8875 MHz |  473 | -67 dBm | -30 dBm | Pass
 8900 MHz |   67 | -67 dBm | -30 dBm | Pass
 8925 MHz | 1068 | -67 dBm | -30 dBm | Pass
 8950 MHz | 1013 | -67 dBm | -30 dBm | Pass
 8975 MHz |  148 | -67 dBm | -30 dBm | Pass
 9000 MHz |  594 | -67 dBm | -30 dBm | Pass
 9025 MHz |  813 | -67 dBm | -30 dBm | Pass
 9050 MHz | 1493 | -67 dBm | -30 dBm | Pass
 9075 MHz |  833 | -67 dBm | -30 dBm | Pass
 9100 MHz |  699 | -67 dBm | -30 dBm | Pass
 9125 MHz |  644 | -67 dBm | -30 dBm | Pass
 9150 MHz |  137 | -67 dBm | -30 dBm | Pass
 9175 MHz |  994 | -67 dBm | -30 dBm | Pass
 9200 MHz |  671 | -67 dBm | -30 dBm | Pass
 9225 MHz | 1291 | -67 dBm | -30 dBm | Pass
 9250 MHz |  602 | -67 dBm | -30 dBm | Pass
 9275 MHz |  158 | -67 dBm | -30 dBm | Pass
 9300 MHz | 1293 | -67 dBm | -30 dBm | Pass
 9325 MHz |  496 | -67 dBm | -30 dBm | Pass
 9350 MHz |  423 | -67 dBm | -30 dBm | Pass
 9375 MHz | 1044 | -67 dBm | -30 dBm | Pass
 9400 MHz |  730 | -67 dBm | -30 dBm | Pass
 9425 MHz |  488 | -67 dBm | -30 dBm | Pass
 9450 MHz |  850 | -67 dBm | -30 dBm | Pass
 9475 MHz |  515 | -67 dBm | -30 dBm | Pass
 9500 MHz | 1118 | -67 dBm | -30 dBm | Pass
 9525 MHz |   52 | -67 dBm | -30 dBm | fbf_1
 9550 MHz | 1278 | -67 dBm | -30 dBm | Pass
 9575 MHz |  850 | -67 dBm | -30 dBm | Pass
 9600 MHz |  123 | -67 dBm | -30 dBm | Pass
 9625 MHz |  151 | -67 dBm | -30 dBm | Pass
 9650 MHz |  629 | -67 dBm | -30 dBm | Pass
 9675 MHz | 1144 | -67 dBm | -30 dBm | Pass
 9700 MHz | 1353 | -67 dBm | -30 dBm | Pass
 9725 MHz | 1164 | -67 dBm | -30 dBm | Pass
 9750 MHz |  142 | -67 dBm | -30 dBm | Pass
 9775 MHz | 1192 | -67 dBm | -30 dBm | Pass
 9800 MHz |  642 | -67 dBm | -30 dBm | Pass
 9825 MHz |  996 | -67 dBm | -30 dBm | Pass
 9850 MHz |  166 | -67 dBm | -30 dBm | Pass
 9875 MHz |  757 | -67 dBm | -30 dBm | Pass
 9900 MHz |   38 | -67 dBm | -30 dBm | fbf_1
 9925 MHz | 1071 | -67 dBm | -30 dBm | Pass
 9950 MHz |  462 | -67 dBm | -30 dBm | Pass
 9975 MHz |  315 | -67 dBm | -30 dBm | Pass
10000 MHz |  661 | -67 dBm | -30 dBm | Pass
10025 MHz |  970 | -67 dBm | -30 dBm | Pass
10050 MHz |  242 | -67 dBm | -30 dBm | Pass
10075 MHz |  751 | -67 dBm | -30 dBm | Pass
10100 MHz | 1116 | -67 dBm | -30 dBm | Pass
10125 MHz |   70 | -67 dBm | -30 dBm | Pass
10150 MHz |  510 | -67 dBm | -30 dBm | Pass
10175 MHz | 1191 | -67 dBm | -30 dBm | Pass
10200 MHz |  869 | -67 dBm | -30 dBm | Pass
10225 MHz |  888 | -67 dBm | -30 dBm | Pass
10250 MHz | 1383 | -67 dBm | -30 dBm | Pass
10275 MHz |  859 | -67 dBm | -30 dBm | Pass
10300 MHz |  655 | -67 dBm | -30 dBm | Pass
10325 MHz | 1079 | -67 dBm | -30 dBm | Pass
10350 MHz |  821 | -67 dBm | -30 dBm | Pass
10375 MHz |  244 | -67 dBm | -30 dBm | Pass
10400 MHz |  545 | -67 dBm | -30 dBm | Pass
10425 MHz |  355 | -67 dBm | -30 dBm | Pass
10450 MHz |  333 | -67 dBm | -30 dBm | Pass
10475 MHz | 1459 | -67 dBm | -30 dBm | Pass
10500 MHz |  954 | -67 dBm | -30 dBm | Pass
10525 MHz |  206 | -67 dBm | -30 dBm | Pass
10550 MHz |  903 | -67 dBm | -30 dBm | Pass
10575 MHz | 1040 | -67 dBm | -30 dBm | Pass
10600 MHz | 1165 | -67 dBm | -30 dBm | Pass
10625 MHz |  138 | -67 dBm | -30 dBm | Pass
10650 MHz |  180 | -67 dBm | -30 dBm | Pass
10675 MHz |   78 | -67 dBm | -30 dBm | Pass
10700 MHz | 1472 | -67 dBm | -30 dBm | Pass
10725 MHz | 1188 | -67 dBm | -30 dBm | Pass
10750 MHz |  464 | -67 dBm | -30 dBm | Pass
10775 MHz |  178 | -67 dBm | -30 dBm | Pass
10800 MHz |   53 | -67 dBm | -30 dBm | fbf_1
10825 MHz |  881 | -67 dBm | -30 dBm | Pass
10850 MHz | 1166 | -67 dBm | -30 dBm | Pass
10875 MHz |   94 | -67 dBm | -30 dBm | Pass
10900 MHz |  825 | -67 dBm | -30 dBm | Pass
10925 MHz |  722 | -67 dBm | -30 dBm | Pass
10950 MHz | 1443 | -67 dBm | -30 dBm | Pass
10975 MHz |  951 | -67 dBm | -30 dBm | Pass
11000 MHz | 1058 | -67 dBm | -30 dBm | Pass
11025 MHz | 1189 | -67 dBm | -30 dBm | Pass
11050 MHz | 1123 | -67 dBm | -30 dBm | Pass
11075 MHz | 1373 | -67 dBm | -30 dBm | Pass
11100 MHz |  484 | -67 dBm | -30 dBm | Pass
11125 MHz |  602 | -67 dBm | -30 dBm | Pass
11150 MHz | 1031 | -67 dBm | -30 dBm | Pass
11175 MHz | 1167 | -67 dBm | -30 dBm | Pass
11200 MHz |  957 | -67 dBm | -30 dBm | Pass
11225 MHz |  602 | -67 dBm | -30 dBm | Pass
11250 MHz | 1065 | -67 dBm | -30 dBm | Pass
11275 MHz |  819 | -67 dBm | -30 dBm | Pass
11300 MHz |  392 | -67 dBm | -30 dBm | Pass
11325 MHz |  470 | -67 dBm | -30 dBm | Pass
11350 MHz |  223 | -67 dBm | -30 dBm | Pass
11375 MHz | 1036 | -67 dBm | -30 dBm | Pass
11400 MHz |  583 | -67 dBm | -30 dBm | Pass
11425 MHz |  612 | -67 dBm | -30 dBm | Pass
11450 MHz |  122 | -67 dBm | -30 dBm | Pass
11475 MHz |  924 | -67 dBm | -30 dBm | Pass
11500 MHz |  530 | -67 dBm | -30 dBm | Pass
11525 MHz |  308 | -67 dBm | -30 dBm | Pass
11550 MHz |  259 | -67 dBm | -30 dBm | Pass
11575 MHz |  843 | -67 dBm | -30 dBm | Pass
11600 MHz |  745 | -67 dBm | -30 dBm | Pass
11625 MHz | 1497 | -67 dBm | -30 dBm | Pass
11650 MHz |  407 | -67 dBm | -30 dBm | Pass
11675 MHz | 1425 | -67 dBm | -30 dBm | Pass
11700 MHz |  783 | -67 dBm | -30 dBm | Pass
11725 MHz | 1405 | -67 dBm | -30 dBm | Pass
11750 MHz |  585 | -67 dBm | -30 dBm | Pass
11775 MHz |  201 | -67 dBm | -30 dBm | Pass
11800 MHz |  448 | -67 dBm | -30 dBm | Pass
11825 MHz | 1412 | -67 dBm | -30 dBm | Pass
11850 MHz |  855 | -67 dBm | -30 dBm | Pass
11875 MHz |  137 | -67 dBm | -30 dBm | Pass
11900 MHz | 1327 | -67 dBm | -30 dBm | Pass
11925 MHz |  110 | -67 dBm | -30 dBm | Pass
11950 MHz |  389 | -67 dBm | -30 dBm | Pass
11975 MHz |  512 | -67 dBm | -30 dBm | Pass
12000 MHz |  407 | -67 dBm | -30 dBm | Pass
12025 MHz | 1344 | -67 dBm | -30 dBm | Pass
12050 MHz | 1312 | -67 dBm | -30 dBm | Pass
12075 MHz | 1307 | -67 dBm | -30 dBm | Pass
12100 MHz |  942 | -67 dBm | -30 dBm | Pass
12125 MHz |  728 | -67 dBm | -30 dBm | Pass
12150 MHz | 1333 | -67 dBm | -30 dBm | Pass
12175 MHz |  792 | -67 dBm | -30 dBm | Pass
12200 MHz |  928 | -67 dBm | -30 dBm | Pass
12225 MHz |  246 | -67 dBm | -30 dBm | Pass
12250 MHz | 1322 | -67 dBm | -30 dBm | Pass
12275 MHz |  414 | -67 dBm | -30 dBm | Pass
12300 MHz |  296 | -67 dBm | -30 dBm | Pass
12325 MHz | 1175 | -67 dBm | -30 dBm | Pass
12350 MHz |  285 | -67 dBm | -30 dBm | Pass
12375 MHz |  569 | -67 dBm | -30 dBm | Pass
12400 MHz |  393 | -67 dBm | -30 dBm | Pass
12425 MHz | 1087 | -67 dBm | -30 dBm | Pass
12450 MHz |  554 | -67 dBm | -30 dBm | Pass
12475 MHz | 1295 | -67 dBm | -30 dBm | Pass
12500 MHz | 1001 | -67 dBm | -30 dBm | Pass
12525 MHz | 1239 | -67 dBm | -30 dBm | Pass
12550 MHz | 1178 | -67 dBm | -30 dBm | Pass
12575 MHz | 1003 | -67 dBm | -30 dBm | Pass
12600 MHz | 1329 | -67 dBm | -30 dBm | Pass
12625 MHz | 1024 | -67 dBm | -30 dBm | Pass
12650 MHz |  458 | -67 dBm | -30 dBm | Pass
12675 MHz |   44 | -67 dBm | -30 dBm | fbf_1
12700 MHz |  926 | -67 dBm | -30 dBm | Pass
12725 MHz |  645 | -67 dBm | -30 dBm | Pass
12750 MHz | 1026 | -67 dBm | -30 dBm | Pass
