*** Failures ***
Frequency | Received Packets |Wanted Signal Level | Blocking Signal Level | Results
 2781 MHz | 1500 | -67 dBm | -35 dBm | Pass
 2784 MHz | 1225 | -67 dBm | -35 dBm | Pass
 2787 MHz |  174 | -67 dBm | -35 dBm | Pass
 2790 MHz |  752 | -67 dBm | -35 dBm | Pass
 2793 MHz |  663 | -67 dBm | -35 dBm | Pass
 2796 MHz | 1466 | -67 dBm | -35 dBm | Pass
 2799 MHz | 1037 | -67 dBm | -35 dBm | Pass
 2802 MHz |  267 | -67 dBm | -35 dBm | Pass
 2805 MHz | 1385 | -67 dBm | -35 dBm | Pass
 2808 MHz |  244 | -67 dBm | -35 dBm | Pass
 2811 MHz |  529 | -67 dBm | -35 dBm | Pass
 2814 MHz |  338 | -67 dBm | -35 dBm | Pass
 2817 MHz |  632 | -67 dBm | -35 dBm | Pass
 2820 MHz |  512 | -67 dBm | -35 dBm | Pass
 2823 MHz |  264 | -67 dBm | -35 dBm | Pass
 2826 MHz |  315 | -67 dBm | -35 dBm | Pass
 2829 MHz |  494 | -67 dBm | -35 dBm | Pass
 2832 MHz |  530 | -67 dBm | -35 dBm | Pass
 2835 MHz | 1306 | -67 dBm | -35 dBm | Pass
 2838 MHz | 1442 | -67 dBm | -35 dBm | Pass
 2841 MHz | 1492 | -67 dBm | -35 dBm | Pass
 2844 MHz |  609 | -67 dBm | -35 dBm | Pass
 2847 MHz | 1451 | -67 dBm | -35 dBm | Pass
 2850 MHz | 1031 | -67 dBm | -35 dBm | Pass
 2853 MHz |  728 | -67 dBm | -35 dBm | Pass
 2856 MHz |  776 | -67 dBm | -35 dBm | Pass
 2859 MHz |  133 | -67 dBm | -35 dBm | Pass
 2862 MHz |  403 | -67 dBm | -35 dBm | Pass
 2865 MHz |  918 | -67 dBm | -35 dBm | Pass
 2868 MHz |  930 | -67 dBm | -35 dBm | Pass
 2871 MHz | 1162 | -67 dBm | -35 dBm | Pass
 2874 MHz |  630 | -67 dBm | -35 dBm | Pass
 2877 MHz | 1304 | -67 dBm | -35 dBm | Pass
 2880 MHz |  986 | -67 dBm | -35 dBm | Pass
 2883 MHz | 1023 | -67 dBm | -35 dBm | Pass
 2886 MHz |  415 | -67 dBm | -35 dBm | Pass
 2889 MHz | 1140 | -67 dBm | -35 dBm | Pass
 2892 MHz | 1457 | -67 dBm | -35 dBm | Pass
 2895 MHz |   22 | -67 dBm | -35 dBm | fbf_1
 2898 MHz |  145 | -67 dBm | -35 dBm | Pass
 2901 MHz | 1321 | -67 dBm | -35 dBm | Pass
 2904 MHz |  750 | -67 dBm | -35 dBm | Pass
 2907 MHz |    7 | -67 dBm | -35 dBm | fbf_1
 2910 MHz |  178 | -67 dBm | -35 dBm | Pass
 2913 MHz |  796 | -67 dBm | -35 dBm | Pass
 2916 MHz |  983 | -67 dBm | -35 dBm | Pass
 2919 MHz |  204 | -67 dBm | -35 dBm | Pass
 2922 MHz |  869 | -67 dBm | -35 dBm | Pass
 2925 MHz |  631 | -67 dBm | -35 dBm | Pass
 2928 MHz |  825 | -67 dBm | -35 dBm | Pass
 2931 MHz | 1039 | -67 dBm | -35 dBm | Pass
 2934 MHz | 1363 | -67 dBm | -35 dBm | Pass
 2937 MHz |  614 | -67 dBm | -35 dBm | Pass
 2940 MHz |  525 | -67 dBm | -35 dBm | Pass
 2943 MHz |  715 | -67 dBm | -35 dBm | Pass
 2946 MHz |  585 | -67 dBm | -35 dBm | Pass
 2949 MHz | 1130 | -67 dBm | -35 dBm | Pass
 2952 MHz |  481 | -67 dBm | -35 dBm | Pass
 2955 MHz |  441 | -67 dBm | -35 dBm | Pass
 2958 MHz | 1266 | -67 dBm | -35 dBm | Pass
 2961 MHz | 1144 | -67 dBm | -35 dBm | Pass
 2964 MHz |  897 | -67 dBm | -35 dBm | Pass
 2967 MHz |  324 | -67 dBm | -35 dBm | Pass
 2970 MHz |  575 | -67 dBm | -35 dBm | Pass
 2973 MHz |  688 | -67 dBm | -35 dBm | Pass
 2976 MHz | 1069 | -67 dBm | -35 dBm | Pass
 2979 MHz |  457 | -67 dBm | -35 dBm | Pass
 2982 MHz | 1041 | -67 dBm | -35 dBm | Pass
 2985 MHz |  188 | -67 dBm | -35 dBm | Pass
 2988 MHz |  847 | -67 dBm | -35 dBm | Pass
 2991 MHz | 1051 | -67 dBm | -35 dBm | Pass
 2994 MHz | 1087 | -67 dBm | -35 dBm | Pass
 2997 MHz |  961 | -67 dBm | -35 dBm | Pass
 3000 MHz |  866 | -67 dBm | -30 dBm | Pass
 3025 MHz |  384 | -67 dBm | -30 dBm | Pass
 3050 MHz |  835 | -67 dBm | -30 dBm | Pass
 3075 MHz |   85 | -67 dBm | -30 dBm | Pass
 3100 MHz | 1050 | -67 dBm | -30 dBm | Pass
 3125 MHz |  624 | -67 dBm | -30 dBm | Pass
 3150 MHz | 1143 | -67 dBm | -30 dBm | Pass
 3175 MHz |  897 | -67 dBm | -30 dBm | Pass
 3200 MHz |   27 | -67 dBm | -30 dBm | fbf_1
 3225 MHz |   48 | -67 dBm | -30 dBm | Pass
 3250 MHz |  282 | -67 dBm | -30 dBm | Pass
 3275 MHz |   60 | -67 dBm | -30 dBm | Pass
 3300 MHz | 1389 | -67 dBm | -30 dBm | Pass
 3325 MHz |  316 | -67 dBm | -30 dBm | Pass
 3350 MHz |  589 | -67 dBm | -30 dBm | Pass
 3375 MHz |   43 | -67 dBm | -30 dBm | Pass
 3400 MHz | 1038 | -67 dBm | -30 dBm | Pass
 3425 MHz |  389 | -67 dBm | -30 dBm | Pass
 3450 MHz |  816 | -67 dBm | -30 dBm | Pass
 3475 MHz | 1172 | -67 dBm | -30 dBm | Pass
 3500 MHz | 1051 | -67 dBm | -30 dBm | Pass
 3525 MHz |   12 | -67 dBm | -30 dBm | fbf_1
 3550 MHz |  727 | -67 dBm | -30 dBm | Pass
 3575 MHz | 1144 | -67 dBm | -30 dBm | Pass
 3600 MHz |  928 | -67 dBm | -30 dBm | Pass
 3625 MHz | 1376 | -67 dBm | -30 dBm | Pass
 3650 MHz |  128 | -67 dBm | -30 dBm | Pass
 3675 MHz |  933 | -67 dBm | -30 dBm | Pass
 3700 MHz | 1015 | -67 dBm | -30 dBm | Pass
 3725 MHz | 1449 | -67 dBm | -30 dBm | Pass
 3750 MHz | 1403 | -67 dBm | -30 dBm | Pass
 3775 MHz |  326 | -67 dBm | -30 dBm | Pass
 3800 MHz | 1069 | -67 dBm | -30 dBm | Pass
 3825 MHz |  665 | -67 dBm | -30 dBm | Pass
 3850 MHz | 1001 | -67 dBm | -30 dBm | Pass
 3875 MHz |  316 | -67 dBm | -30 dBm | Pass
 3900 MHz |  597 | -67 dBm | -30 dBm | Pass
 3925 MHz | 1216 | -67 dBm | -30 dBm | Pass
 3950 MHz |  454 | -67 dBm | -30 dBm | Pass
 3975 MHz |  186 | -67 dBm | -30 dBm | Pass
 4000 MHz | 1112 | -67 dBm | -30 dBm | Pass
 4025 MHz |  795 | -67 dBm | -30 dBm | Pass
 4050 MHz | 1467 | -67 dBm | -30 dBm | Pass
 4075 MHz |  441 | -67 dBm | -30 dBm | Pass
 4100 MHz | 1026 | -67 dBm | -30 dBm | Pass
 4125 MHz |  619 | -67 dBm | -30 dBm | Pass
 4150 MHz |  456 | -67 dBm | -30 dBm | Pass
 4175 MHz |  116 | -67 dBm | -30 dBm | Pass
 4200 MHz | 1031 | -67 dBm | -30 dBm | Pass
 4225 MHz | 1208 | -67 dBm | -30 dBm | Pass
 4250 MHz | 1118 | -67 dBm | -30 dBm | Pass
 4275 MHz |  744 | -67 dBm | -30 dBm | Pass
 4300 MHz | 1408 | -67 dBm | -30 dBm | Pass
 4325 MHz | 1095 | -67 dBm | -30 dBm | Pass
 4350 MHz | 1267 | -67 dBm | -30 dBm | Pass
 4375 MHz |   27 | -67 dBm | -30 dBm | fbf_1
 4400 MHz |    2 | -67 dBm | -30 dBm | fbf_1
 4425 MHz |  301 | -67 dBm | -30 dBm | Pass
 4450 MHz | 1121 | -67 dBm | -30 dBm | Pass
 4475 MHz |  552 | -67 dBm | -30 dBm | Pass
 4500 MHz |  506 | -67 dBm | -30 dBm | Pass
 4525 MHz |  548 | -67 dBm | -30 dBm | Pass
 4550 MHz |  105 | -67 dBm | -30 dBm | Pass
 4575 MHz | 1231 | -67 dBm | -30 dBm | Pass
 4600 MHz |  257 | -67 dBm | -30 dBm | Pass
 4625 MHz | 1108 | -67 dBm | -30 dBm | Pass
 4650 MHz |  273 | -67 dBm | -30 dBm | Pass
 4675 MHz |  314 | -67 dBm | -30 dBm | Pass
 4700 MHz | 1364 | -67 dBm | -30 dBm | Pass
 4725 MHz |  529 | -67 dBm | -30 dBm | Pass
 4750 MHz |   25 | -67 dBm | -30 dBm | fbf_1
 4775 MHz | 1312 | -67 dBm | -30 dBm | Pass
 4800 MHz |  774 | -67 dBm | -30 dBm | Pass
 4825 MHz | 1389 | -67 dBm | -30 dBm | Pass
 4850 MHz |  213 | -67 dBm | -30 dBm | Pass
 4875 MHz | 1077 | -67 dBm | -30 dBm | Pass
 4900 MHz |  569 | -67 dBm | -30 dBm | Pass
 4925 MHz |  431 | -67 dBm | -30 dBm | Pass
 4950 MHz |  838 | -67 dBm | -30 dBm | Pass
 4975 MHz |  288 | -67 dBm | -30 dBm | Pass
 5000 MHz |  737 | -67 dBm | -30 dBm | Pass
 5025 MHz |  310 | -67 dBm | -30 dBm | Pass
 5050 MHz | 1297 | -67 dBm | -30 dBm | Pass
 5075 MHz |  368 | -67 dBm | -30 dBm | Pass
 5100 MHz |  872 | -67 dBm | -30 dBm | Pass
 5125 MHz |  241 | -67 dBm | -30 dBm | Pass
 5150 MHz | 1140 | -67 dBm | -30 dBm | Pass
 5175 MHz | 1330 | -67 dBm | -30 dBm | Pass
 5200 MHz | 1376 | -67 dBm | -30 dBm | Pass
 5225 MHz |  243 | -67 dBm | -30 dBm | Pass
 5250 MHz |  767 | -67 dBm | -30 dBm | Pass
 5275 MHz |  348 | -67 dBm | -30 dBm | Pass
 5300 MHz |  186 | -67 dBm | -30 dBm | Pass
 5325 MHz |  209 | -67 dBm | -30 dBm | Pass
 5350 MHz |  975 | -67 dBm | -30 dBm | Pass
 5375 MHz |  842 | -67 dBm | -30 dBm | Pass
 5400 MHz |  748 | -67 dBm | -30 dBm | Pass
 5425 MHz |  586 | -67 dBm | -30 dBm | Pass
 5450 MHz |  465 | -67 dBm | -30 dBm | Pass
 5475 MHz |  662 | -67 dBm | -30 dBm | Pass
 5500 MHz |  395 | -67 dBm | -30 dBm | Pass
 5525 MHz |  783 | -67 dBm | -30 dBm | Pass
 5550 MHz |  561 | -67 dBm | -30 dBm | Pass
 5575 MHz |  958 | -67 dBm | -30 dBm | Pass
 5600 MHz | 1365 | -67 dBm | -30 dBm | Pass
 5625 MHz | 1413 | -67 dBm | -30 dBm | Pass
 5650 MHz | 1257 | -67 dBm | -30 dBm | Pass
 5675 MHz |  213 | -67 dBm | -30 dBm | Pass
 5700 MHz | 1080 | -67 dBm | -30 dBm | Pass
 5725 MHz |  983 | -67 dBm | -30 dBm | Pass
 5750 MHz | 1340 | -67 dBm | -30 dBm | Pass
 5775 MHz |  339 | -67 dBm | -30 dBm | Pass
 5800 MHz | 1449 | -67 dBm | -30 dBm | Pass
 5825 MHz |  594 | -67 dBm | -30 dBm | Pass
 5850 MHz | 1350 | -67 dBm | -30 dBm | Pass
 5875 MHz | 1085 | -67 dBm | -30 dBm | Pass
 5900 MHz | 1081 | -67 dBm | -30 dBm | Pass
 5925 MHz | 1360 | -67 dBm | -30 dBm | Pass
 5950 MHz | 1303 | -67 dBm | -30 dBm | Pass
 5975 MHz |  630 | -67 dBm | -30 dBm | Pass
 6000 MHz |  288 | -67 dBm | -30 dBm | Pass
 6025 MHz |  826 | -67 dBm | -30 dBm | Pass
 6050 MHz |   79 | -67 dBm | -30 dBm | Pass
 6075 MHz | 1064 | -67 dBm | -30 dBm | Pass
 6100 MHz |  103 | -67 dBm | -30 dBm | Pass
 6125 MHz | 1197 | -67 dBm | -30 dBm | Pass
 6150 MHz |  596 | -67 dBm | -30 dBm | Pass
 6175 MHz |  729 | -67 dBm | -30 dBm | Pass
 6200 MHz | 1438 | -67 dBm | -30 dBm | Pass
 6225 MHz |   34 | -67 dBm | -30 dBm | fbf_1
 6250 MHz |   96 | -67 dBm | -30 dBm | Pass
 6275 MHz |  993 | -67 dBm | -30 dBm | Pass
 6300 MHz |  332 | -67 dBm | -30 dBm | Pass
 6325 MHz |  484 | -67 dBm | -30 dBm | Pass
 6350 MHz |  430 | -67 dBm | -30 dBm | Pass
 6375 MHz |  486 | -67 dBm | -30 dBm | Pass
 6400 MHz | 1374 | -67 dBm | -30 dBm | Pass
 6425 MHz | 1456 | -67 dBm | -30 dBm | Pass
 6450 MHz | 1082 | -67 dBm | -30 dBm | Pass
 6475 MHz |  549 | -67 dBm | -30 dBm | Pass
 6500 MHz |  398 | -67 dBm | -30 dBm | Pass
 6525 MHz |  740 | -67 dBm | -30 dBm | Pass
 6550 MHz | 1383 | -67 dBm | -30 dBm | Pass
 6575 MHz |  660 | -67 dBm | -30 dBm | Pass
 6600 MHz |  712 | -67 dBm | -30 dBm | Pass
 6625 MHz |  388 | -67 dBm | -30 dBm | Pass
 6650 MHz |  817 | -67 dBm | -30 dBm | Pass
 6675 MHz | 1481 | -67 dBm | -30 dBm | Pass
 6700 MHz |  429 | -67 dBm | -30 dBm | Pass
 6725 MHz |   98 | -67 dBm | -30 dBm | Pass
 6750 MHz | 1257 | -67 dBm | -30 dBm | Pass
 6775 MHz |  415 | -67 dBm | -30 dBm | Pass
 6800 MHz | 1399 | -67 dBm | -30 dBm | Pass
 6825 MHz |  309 | -67 dBm | -30 dBm | Pass
 6850 MHz |  335 | -67 dBm | -30 dBm | Pass
 6875 MHz | 1133 | -67 dBm | -30 dBm | Pass
 6900 MHz | 1445 | -67 dBm | -30 dBm | Pass
 6925 MHz |  769 | -67 dBm | -30 dBm | Pass
 6950 MHz |  962 | -67 dBm | -30 dBm | Pass
 6975 MHz | 1260 | -67 dBm | -30 dBm | Pass
 7000 MHz |   48 | -67 dBm | -30 dBm | Pass
 7025 MHz |  425 | -67 dBm | -30 dBm | Pass
 7050 MHz |  794 | -67 dBm | -30 dBm | Pass
 7075 MHz |  632 | -67 dBm | -30 dBm | Pass
 7100 MHz | 1093 | -67 dBm | -30 dBm | Pass
 7125 MHz | 1121 | -67 dBm | -30 dBm | Pass
 7150 MHz |  553 | -67 dBm | -30 dBm | Pass
 7175 MHz |  693 | -67 dBm | -30 dBm | Pass
 7200 MHz | 1346 | -67 dBm | -30 dBm | Pass
 7225 MHz | 1031 | -67 dBm | -30 dBm | Pass
 7250 MHz |  810 | -67 dBm | -30 dBm | Pass
 7275 MHz | 1308 | -67 dBm | -30 dBm | Pass
 7300 MHz |  403 | -67 dBm | -30 dBm | Pass
 7325 MHz | 1266 | -67 dBm | -30 dBm | Pass
 7350 MHz |  808 | -67 dBm | -30 dBm | Pass
 7375 MHz |  377 | -67 dBm | -30 dBm | Pass
 7400 MHz |  223 | -67 dBm | -30 dBm | Pass
 7425 MHz |  224 | -67 dBm | -30 dBm | Pass
 7450 MHz | 1073 | -67 dBm | -30 dBm | Pass
 7475 MHz |  546 | -67 dBm | -30 dBm | Pass
 7500 MHz |  215 | -67 dBm | -30 dBm | Pass
 7525 MHz |  659 | -67 dBm | -30 dBm | Pass
 7550 MHz |  285 | -67 dBm | -30 dBm | Pass
 7575 MHz |  488 | -67 dBm | -30 dBm | Pass
 7600 MHz |  492 | -67 dBm | -30 dBm | Pass
 7625 MHz | 1222 | -67 dBm | -30 dBm | Pass
 7650 MHz | 1174 | -67 dBm | -30 dBm | Pass
 7675 MHz |  385 | -67 dBm | -30 dBm | Pass
 7700 MHz |  148 | -67 dBm | -30 dBm | Pass
 7725 MHz |  742 | -67 dBm | -30 dBm | Pass
 7750 MHz | 1376 | -67 dBm | -30 dBm | Pass
 7775 MHz | 1155 | -67 dBm | -30 dBm | Pass
 7800 MHz |  663 | -67 dBm | -30 dBm | Pass
 7825 MHz |  862 | -67 dBm | -30 dBm | Pass
 7850 MHz | 1043 | -67 dBm | -30 dBm | Pass
 7875 MHz | 1467 | -67 dBm | -30 dBm | Pass
 7900 MHz |  417 | -67 dBm | -30 dBm | Pass
 7925 MHz | 1398 | -67 dBm | -30 dBm | Pass
 7950 MHz |  293 | -67 dBm | -30 dBm | Pass
 7975 MHz | 1066 | -67 dBm | -30 dBm | Pass
 8000 MHz | 1316 | -67 dBm | -30 dBm | Pass
 8025 MHz |  480 | -67 dBm | -30 dBm | Pass
 8050 MHz |  520 | -67 dBm | -30 dBm | Pass
 8075 MHz | 1321 | -67 dBm | -30 dBm | Pass
 8100 MHz | 1210 | -67 dBm | -30 dBm | Pass
 8125 MHz | 1098 | -67 dBm | -30 dBm | Pass
 8150 MHz |  965 | -67 dBm | -30 dBm | Pass
 8175 MHz | 1205 | -67 dBm | -30 dBm | Pass
 8200 MHz |  848 | -67 dBm | -30 dBm | Pass
 8225 MHz |  292 | -67 dBm | -30 dBm | Pass
 8250 MHz |  837 | -67 dBm | -30 dBm | Pass
 8275 MHz |  189 | -67 dBm | -30 dBm | Pass
 8300 MHz |  192 | -67 dBm | -30 dBm | Pass
 8325 MHz |  232 | -67 dBm | -30 dBm | Pass
 8350 MHz |  894 | -67 dBm | -30 dBm | Pass
 8375 MHz |   28 | -67 dBm | -30 dBm | fbf_1
 8400 MHz | 1410 | -67 dBm | -30 dBm | Pass
 8425 MHz |  703 | -67 dBm | -30 dBm | Pass
 8450 MHz |  700 | -67 dBm | -30 dBm | Pass
 8475 MHz |  733 | -67 dBm | -30 dBm | Pass
 8500 MHz |  133 | -67 dBm | -30 dBm | Pass
 8525 MHz | 1476 | -67 dBm | -30 dBm | Pass
 8550 MHz |  891 | -67 dBm | -30 dBm | Pass
 8575 MHz | 1370 | -67 dBm | -30 dBm | Pass
 8600 MHz | 1431 | -67 dBm | -30 dBm | Pass
 8625 MHz |   20 | -67 dBm | -30 dBm | fbf_1
 8650 MHz |   52 | -67 dBm | -30 dBm | Pass
 8675 MHz |  793 | -67 dBm | -30 dBm | Pass
 8700 MHz |  486 | -67 dBm | -30 dBm | Pass
 8725 MHz | 1465 | -67 dBm | -30 dBm | Pass
 8750 MHz |    5 | -67 dBm | -30 dBm | fbf_1
 8775 MHz |   87 | -67 dBm | -30 dBm | Pass
 8800 MHz | 1486 | -67 dBm | -30 dBm | Pass
 8825 MHz |  817 | -67 dBm | -30 dBm | Pass
 8850 MHz |  805 | -67 dBm | -30 dBm | Pass
 8875 MHz |  675 | -67 dBm | -30 dBm | Pass
 8900 MHz |  949 | -67 dBm | -30 dBm | Pass
 8925 MHz |  619 | -67 dBm | -30 dBm | Pass
 8950 MHz | 1280 | -67 dBm | -30 dBm | Pass
 8975 MHz |  228 | -67 dBm | -30 dBm | Pass
 9000 MHz |  276 | -67 dBm | -30 dBm | Pass
 9025 MHz | 1011 | -67 dBm | -30 dBm | Pass
 9050 MHz | 1281 | -67 dBm | -30 dBm | Pass
 9075 MHz |  253 | -67 dBm | -30 dBm | Pass
 9100 MHz | 1090 | -67 dBm | -30 dBm | Pass
 9125 MHz |  456 | -67 dBm | -30 dBm | Pass
 9150 MHz | 1193 | -67 dBm | -30 dBm | Pass
 9175 MHz |  323 | -67 dBm | -30 dBm | Pass
 9200 MHz |   44 | -67 dBm | -30 dBm | Pass
 9225 MHz | 1059 | -67 dBm | -30 dBm | Pass
 9250 MHz |   58 | -67 dBm | -30 dBm | Pass
 9275 MHz |   96 | -67 dBm | -30 dBm | Pass
 9300 MHz |  813 | -67 dBm | -30 dBm | Pass
 9325 MHz | 1150 | -67 dBm | -30 dBm | Pass
 9350 MHz |  634 | -67 dBm | -30 dBm | Pass
 9375 MHz |  132 | -67 dBm | -30 dBm | Pass
 9400 MHz | 1393 | -67 dBm | -30 dBm | Pass
 9425 MHz | 1346 | -67 dBm | -30 dBm | Pass
 9450 MHz | 1185 | -67 dBm | -30 dBm | Pass
 9475 MHz |   26 | -67 dBm | -30 dBm | fbf_1
 9500 MHz |  919 | -67 dBm | -30 dBm | Pass
 9525 MHz |  982 | -67 dBm | -30 dBm | Pass
 9550 MHz | 1231 | -67 dBm | -30 dBm | Pass
 9575 MHz | 1200 | -67 dBm | -30 dBm | Pass
 9600 MHz |  239 | -67 dBm | -30 dBm | Pass
 9625 MHz |  206 | -67 dBm | -30 dBm | Pass
 9650 MHz | 1419 | -67 dBm | -30 dBm | Pass
 9675 MHz | 1312 | -67 dBm | -30 dBm | Pass
 9700 MHz |  920 | -67 dBm | -30 dBm | Pass
 9725 MHz |  836 | -67 dBm | -30 dBm | Pass
 9750 MHz |  969 | -67 dBm | -30 dBm | Pass
 9775 MHz |  409 | -67 dBm | -30 dBm | Pass
 9800 MHz |  618 | -67 dBm | -30 dBm | Pass
 9825 MHz | 1221 | -67 dBm | -30 dBm | Pass
 9850 MHz |  434 | -67 dBm | -30 dBm | Pass
 9875 MHz |  210 | -67 dBm | -30 dBm | Pass
 9900 MHz | 1406 | -67 dBm | -30 dBm | Pass
 9925 MHz |  164 | -67 dBm | -30 dBm | Pass
 9950 MHz |  787 | -67 dBm | -30 dBm | Pass
 9975 MHz |  837 | -67 dBm | -30 dBm | Pass
10000 MHz |  516 | -67 dBm | -30 dBm | Pass
10025 MHz | 1086 | -67 dBm | -30 dBm | Pass
10050 MHz | 1133 | -67 dBm | -30 dBm | Pass
10075 MHz | 1077 | -67 dBm | -30 dBm | Pass
10100 MHz | 1342 | -67 dBm | -30 dBm | Pass
10125 MHz |   55 | -67 dBm | -30 dBm | Pass
10150 MHz |  365 | -67 dBm | -30 dBm | Pass
10175 MHz |  582 | -67 dBm | -30 dBm | Pass
10200 MHz | 1356 | -67 dBm | -30 dBm | Pass
10225 MHz | 1334 | -67 dBm | -30 dBm | Pass
10250 MHz |   70 | -67 dBm | -30 dBm | Pass
10275 MHz |  134 | -67 dBm | -30 dBm | Pass
10300 MHz | 1031 | -67 dBm | -30 dBm | Pass
10325 MHz |  542 | -67 dBm | -30 dBm | Pass
10350 MHz |  396 | -67 dBm | -30 dBm | Pass
10375 MHz |  111 | -67 dBm | -30 dBm | Pass
10400 MHz |  599 | -67 dBm | -30 dBm | Pass
10425 MHz | 1287 | -67 dBm | -30 dBm | Pass
10450 MHz |  230 | -67 dBm | -30 dBm | Pass
10475 MHz | 1368 | -67 dBm | -30 dBm | Pass
10500 MHz | 1386 | -67 dBm | -30 dBm | Pass
10525 MHz |  207 | -67 dBm | -30 dBm | Pass
10550 MHz |  580 | -67 dBm | -30 dBm | Pass
10575 MHz |   64 | -67 dBm | -30 dBm | Pass
10600 MHz |  539 | -67 dBm | -30 dBm | Pass
10625 MHz |   83 | -67 dBm | -30 dBm | Pass
10650 MHz | 1021 | -67 dBm | -30 dBm | Pass
10675 MHz |  886 | -67 dBm | -30 dBm | Pass
10700 MHz |  779 | -67 dBm | -30 dBm | Pass
10725 MHz | 1042 | -67 dBm | -30 dBm | Pass
10750 MHz | 1207 | -67 dBm | -30 dBm | Pass
10775 MHz | 1116 | -67 dBm | -30 dBm | Pass
10800 MHz | 1367 | -67 dBm | -30 dBm | Pass
10825 MHz |  238 | -67 dBm | -30 dBm | Pass
10850 MHz | 1319 | -67 dBm | -30 dBm | Pass
10875 MHz |  772 | -67 dBm | -30 dBm | Pass
10900 MHz | 1250 | -67 dBm | -30 dBm | Pass
10925 MHz | 1214 | -67 dBm | -30 dBm | Pass
10950 MHz |  172 | -67 dBm | -30 dBm | Pass
10975 MHz |  252 | -67 dBm | -30 dBm | Pass
11000 MHz |  707 | -67 dBm | -30 dBm | Pass
11025 MHz | 1420 | -67 dBm | -30 dBm | Pass
11050 MHz |  393 | -67 dBm | -30 dBm | Pass
11075 MHz |  843 | -67 dBm | -30 dBm | Pass
11100 MHz |  779 | -67 dBm | -30 dBm | Pass
11125 MHz | 1492 | -67 dBm | -30 dBm | Pass
11150 MHz | 1390 | -67 dBm | -30 dBm | Pass
11175 MHz | 1195 | -67 dBm | -30 dBm | Pass
11200 MHz | 1219 | -67 dBm | -30 dBm | Pass
11225 MHz |   79 | -67 dBm | -30 dBm | Pass
11250 MHz |  663 | -67 dBm | -30 dBm | Pass
11275 MHz |  842 | -67 dBm | -30 dBm | Pass
11300 MHz | 1090 | -67 dBm | -30 dBm | Pass
11325 MHz |  525 | -67 dBm | -30 dBm | Pass
11350 MHz |  116 | -67 dBm | -30 dBm | Pass
11375 MHz |  811 | -67 dBm | -30 dBm | Pass
11400 MHz |  238 | -67 dBm | -30 dBm | Pass
11425 MHz |  855 | -67 dBm | -30 dBm | Pass
11450 MHz |  386 | -67 dBm | -30 dBm | Pass
11475 MHz |  690 | -67 dBm | -30 dBm | Pass
11500 MHz | 1411 | -67 dBm | -30 dBm | Pass
11525 MHz | 1153 | -67 dBm | -30 dBm | Pass
11550 MHz |  525 | -67 dBm | -30 dBm | Pass
11575 MHz | 1163 | -67 dBm | -30 dBm | Pass
11600 MHz |  837 | -67 dBm | -30 dBm | Pass
11625 MHz |  942 | -67 dBm | -30 dBm | Pass
11650 MHz | 1252 | -67 dBm | -30 dBm | Pass
11675 MHz |  725 | -67 dBm | -30 dBm | Pass
11700 MHz |  337 | -67 dBm | -30 dBm | Pass
11725 MHz | 1212 | -67 dBm | -30 dBm | Pass
11750 MHz |  132 | -67 dBm | -30 dBm | Pass
11775 MHz |  521 | -67 dBm | -30 dBm | Pass
11800 MHz | 1090 | -67 dBm | -30 dBm | Pass
11825 MHz |  313 | -67 dBm | -30 dBm | Pass
11850 MHz | 1178 | -67 dBm | -30 dBm | Pass
11875 MHz |  527 | -67 dBm | -30 dBm | Pass
11900 MHz | 1447 | -67 dBm | -30 dBm | Pass
11925 MHz |  605 | -67 dBm | -30 dBm | Pass
11950 MHz | 1085 | -67 dBm | -30 dBm | Pass
11975 MHz | 1239 | -67 dBm | -30 dBm | Pass
12000 MHz |  351 | -67 dBm | -30 dBm | Pass
12025 MHz | 1034 | -67 dBm | -30 dBm | Pass
12050 MHz |  414 | -67 dBm | -30 dBm | Pass
12075 MHz |  613 | -67 dBm | -30 dBm | Pass
12100 MHz | 1079 | -67 dBm | -30 dBm | Pass
12125 MHz |  799 | -67 dBm | -30 dBm | Pass
12150 MHz |  143 | -67 dBm | -30 dBm | Pass
12175 MHz | 1355 | -67 dBm | -30 dBm | Pass
12200 MHz |  145 | -67 dBm | -30 dBm | Pass
12225 MHz |  882 | -67 dBm | -30 dBm | Pass
12250 MHz | 1202 | -67 dBm | -30 dBm | Pass
12275 MHz |  411 | -67 dBm | -30 dBm | Pass
12300 MHz |  237 | -67 dBm | -30 dBm | Pass
12325 MHz |  184 | -67 dBm | -30 dBm | Pass
12350 MHz |  133 | -67 dBm | -30 dBm | Pass
12375 MHz | 1141 | -67 dBm | -30 dBm | Pass
12400 MHz | 1252 | -67 dBm | -30 dBm | Pass
12425 MHz | 1314 | -67 dBm | -30 dBm | Pass
12450 MHz | 1032 | -67 dBm | -30 dBm | Pass
12475 MHz |  823 | -67 dBm | -30 dBm | Pass
12500 MHz |  488 | -67 dBm | -30 dBm | Pass
12525 MHz | 1386 | -67 dBm | -30 dBm | Pass
12550 MHz |  391 | -67 dBm | -30 dBm | Pass
12575 MHz |  471 | -67 dBm | -30 dBm | Pass
12600 MHz |  598 | -67 dBm | -30 dBm | Pass
12625 MHz |   23 | -67 dBm | -30 dBm | fbf_1
12650 MHz | 1020 | -67 dBm | -30 dBm | Pass
12675 MHz |  533 | -67 dBm | -30 dBm | Pass
12700 MHz |  777 | -67 dBm | -30 dBm | Pass
