*** Failures ***
Frequency | Received Packets |Wanted Signal Level | Blocking Signal Level | Results
 1620 MHz | 1137 | -67 dBm | -30 dBm | Pass
 1630 MHz |  572 | -67 dBm | -30 dBm | Pass
 1640 MHz |  176 | -67 dBm | -30 dBm | fbf_2
 1650 MHz | 1484 | -67 dBm | -30 dBm | Pass
 1660 MHz |  572 | -67 dBm | -30 dBm | Pass
 1670 MHz | 1143 | -67 dBm | -30 dBm | Pass
 1680 MHz |  339 | -67 dBm | -30 dBm | fbf_1
 1690 MHz | 1125 | -67 dBm | -30 dBm | Pass
 1700 MHz |  586 | -67 dBm | -30 dBm | Pass
 1710 MHz |  446 | -67 dBm | -30 dBm | fbf_1
 1720 MHz |  448 | -67 dBm | -30 dBm | fbf_1
 1730 MHz |  562 | -67 dBm | -30 dBm | Pass
 1740 MHz |  197 | -67 dBm | -30 dBm | fbf_1
 1750 MHz | 1469 | -67 dBm | -30 dBm | Pass
 1760 MHz |  545 | -67 dBm | -30 dBm | Pass
 1770 MHz | 1489 | -67 dBm | -30 dBm | Pass
 1780 MHz | 1309 | -67 dBm | -30 dBm | Pass
 1790 MHz |  907 | -67 dBm | -30 dBm | Pass
 1800 MHz | 1471 | -67 dBm | -30 dBm | Pass
 1810 MHz |  665 | -67 dBm | -30 dBm | Pass
 1820 MHz |  736 | -67 dBm | -30 dBm | Pass
 1830 MHz |  999 | -67 dBm | -30 dBm | Pass
 1840 MHz |  160 | -67 dBm | -30 dBm | fbf_1
 1850 MHz | 1021 | -67 dBm | -30 dBm | Pass
 1860 MHz | 1338 | -67 dBm | -30 dBm | Pass
 1870 MHz | 1382 | -67 dBm | -30 dBm | Pass
 1880 MHz |  713 | -67 dBm | -30 dBm | Pass
 1890 MHz | 1499 | -67 dBm | -30 dBm | Pass
 1900 MHz | 1246 | -67 dBm | -30 dBm | Pass
 1910 MHz |  650 | -67 dBm | -30 dBm | Pass
 1920 MHz | 1043 | -67 dBm | -30 dBm | Pass
 1930 MHz |  239 | -67 dBm | -30 dBm | fbf_1
 1940 MHz |  508 | -67 dBm | -30 dBm | Pass
 1950 MHz |  433 | -67 dBm | -30 dBm | fbf_2
 1960 MHz |  610 | -67 dBm | -30 dBm | Pass
 1970 MHz | 1156 | -67 dBm | -30 dBm | Pass
 1980 MHz |  874 | -67 dBm | -30 dBm | Pass
 1990 MHz | 1242 | -67 dBm | -30 dBm | Pass
 2000 MHz |  517 | -67 dBm | -30 dBm | Pass
 2003 MHz |  720 | -67 dBm | -35 dBm | Pass
 2006 MHz | 1378 | -67 dBm | -35 dBm | Pass
 2009 MHz |  515 | -67 dBm | -35 dBm | Pass
 2012 MHz |  825 | -67 dBm | -35 dBm | Pass
 2015 MHz |  363 | -67 dBm | -35 dBm | fbf_1
 2018 MHz | 1396 | -67 dBm | -35 dBm | Pass
 2021 MHz |  291 | -67 dBm | -35 dBm | fbf_1
 2024 MHz |  321 | -67 dBm | -35 dBm | fbf_1
 2027 MHz |  549 | -67 dBm | -35 dBm | Pass
 2030 MHz |  105 | -67 dBm | -35 dBm | fbf_1
 2033 MHz | 1084 | -67 dBm | -35 dBm | Pass
 2036 MHz |  649 | -67 dBm | -35 dBm | Pass
 2039 MHz |  691 | -67 dBm | -35 dBm | Pass
 2042 MHz |  378 | -67 dBm | -35 dBm | fbf_1
 2045 MHz |  570 | -67 dBm | -35 dBm | Pass
 2048 MHz | 1074 | -67 dBm | -35 dBm | Pass
 2051 MHz |  918 | -67 dBm | -35 dBm | Pass
 2054 MHz | 1071 | -67 dBm | -35 dBm | Pass
 2057 MHz |  103 | -67 dBm | -35 dBm | fbf_1
 2060 MHz | 1204 | -67 dBm | -35 dBm | Pass
 2063 MHz |  457 | -67 dBm | -35 dBm | fbf_2
 2066 MHz | 1427 | -67 dBm | -35 dBm | Pass
 2069 MHz | 1044 | -67 dBm | -35 dBm | Pass
 2072 MHz |  781 | -67 dBm | -35 dBm | Pass
 2075 MHz | 1082 | -67 dBm | -35 dBm | Pass
 2078 MHz |  622 | -67 dBm | -35 dBm | Pass
 2081 MHz | 1332 | -67 dBm | -35 dBm | Pass
 2084 MHz | 1294 | -67 dBm | -35 dBm | Pass
 2087 MHz |  319 | -67 dBm | -35 dBm | fbf_1
 2090 MHz | 1055 | -67 dBm | -35 dBm | Pass
 2093 MHz |  152 | -67 dBm | -35 dBm | fbf_1
 2096 MHz |  575 | -67 dBm | -35 dBm | Pass
 2099 MHz |  543 | -67 dBm | -35 dBm | Pass
 2102 MHz |   38 | -67 dBm | -35 dBm | fbf_1
 2105 MHz |  536 | -67 dBm | -35 dBm | Pass
 2108 MHz |    6 | -67 dBm | -35 dBm | fbf_2
 2111 MHz | 1333 | -67 dBm | -35 dBm | Pass
 2114 MHz |  619 | -67 dBm | -35 dBm | Pass
 2117 MHz | 1216 | -67 dBm | -35 dBm | Pass
 2120 MHz | 1166 | -67 dBm | -35 dBm | Pass
 2123 MHz | 1181 | -67 dBm | -35 dBm | Pass
 2126 MHz |  679 | -67 dBm | -35 dBm | Pass
 2129 MHz |  399 | -67 dBm | -35 dBm | fbf_1
 2132 MHz | 1410 | -67 dBm | -35 dBm | Pass
 2135 MHz |  607 | -67 dBm | -35 dBm | Pass
 2138 MHz |  982 | -67 dBm | -35 dBm | Pass
 2141 MHz |   58 | -67 dBm | -35 dBm | fbf_1
 2144 MHz |  985 | -67 dBm | -35 dBm | Pass
 2147 MHz |  200 | -67 dBm | -35 dBm | fbf_2
 2150 MHz |  550 | -67 dBm | -35 dBm | Pass
 2153 MHz | 1174 | -67 dBm | -35 dBm | Pass
 2156 MHz | 1004 | -67 dBm | -35 dBm | Pass
 2159 MHz | 1352 | -67 dBm | -35 dBm | Pass
 2162 MHz |  348 | -67 dBm | -35 dBm | fbf_1
 2165 MHz | 1360 | -67 dBm | -35 dBm | Pass
 2168 MHz |  118 | -67 dBm | -35 dBm | fbf_2
 2171 MHz | 1144 | -67 dBm | -35 dBm | Pass
 2174 MHz |  380 | -67 dBm | -35 dBm | fbf_1
 2177 MHz |  595 | -67 dBm | -35 dBm | Pass
 2180 MHz |  208 | -67 dBm | -35 dBm | fbf_2
 2183 MHz |  477 | -67 dBm | -35 dBm | Pass
 2186 MHz |  157 | -67 dBm | -35 dBm | fbf_1
 2189 MHz |  864 | -67 dBm | -35 dBm | Pass
 2192 MHz |  324 | -67 dBm | -35 dBm | fbf_1
 2195 MHz | 1225 | -67 dBm | -35 dBm | Pass
 2198 MHz |  923 | -67 dBm | -35 dBm | Pass
 2201 MHz | 1146 | -67 dBm | -35 dBm | Pass
 2204 MHz |  856 | -67 dBm | -35 dBm | Pass
 2207 MHz | 1213 | -67 dBm | -35 dBm | Pass
 2210 MHz | 1056 | -67 dBm | -35 dBm | Pass
 2213 MHz | 1115 | -67 dBm | -35 dBm | Pass
 2216 MHz | 1223 | -67 dBm | -35 dBm | Pass
 2219 MHz |  807 | -67 dBm | -35 dBm | Pass
 2222 MHz |  355 | -67 dBm | -35 dBm | fbf_1
 2225 MHz |  777 | -67 dBm | -35 dBm | Pass
 2228 MHz | 1078 | -67 dBm | -35 dBm | Pass
 2231 MHz |  151 | -67 dBm | -35 dBm | fbf_2
 2234 MHz |  729 | -67 dBm | -35 dBm | Pass
 2237 MHz |  433 | -67 dBm | -35 dBm | fbf_1
 2240 MHz |  393 | -67 dBm | -35 dBm | fbf_1
 2243 MHz |  326 | -67 dBm | -35 dBm | fbf_2
 2246 MHz | 1333 | -67 dBm | -35 dBm | Pass
 2249 MHz | 1086 | -67 dBm | -35 dBm | Pass
 2252 MHz |  553 | -67 dBm | -35 dBm | Pass
 2255 MHz |  257 | -67 dBm | -35 dBm | fbf_1
 2258 MHz |  205 | -67 dBm | -35 dBm | fbf_1
 2261 MHz | 1256 | -67 dBm | -35 dBm | Pass
 2264 MHz |  756 | -67 dBm | -35 dBm | Pass
 2267 MHz |  853 | -67 dBm | -35 dBm | Pass
 2270 MHz | 1224 | -67 dBm | -35 dBm | Pass
 2273 MHz |  411 | -67 dBm | -35 dBm | fbf_1
 2276 MHz |  970 | -67 dBm | -35 dBm | Pass
 2279 MHz |  693 | -67 dBm | -35 dBm | Pass
 2282 MHz | 1031 | -67 dBm | -35 dBm | Pass
 2285 MHz |  791 | -67 dBm | -35 dBm | Pass
 2288 MHz |  387 | -67 dBm | -35 dBm | fbf_1
 2291 MHz |  387 | -67 dBm | -35 dBm | fbf_2
 2294 MHz |  526 | -67 dBm | -35 dBm | Pass
 2297 MHz | 1390 | -67 dBm | -35 dBm | Pass
 2300 MHz |  928 | -67 dBm | -35 dBm | Pass
 2303 MHz |  129 | -67 dBm | -35 dBm | fbf_2
 2306 MHz | 1272 | -67 dBm | -35 dBm | Pass
 2309 MHz |  361 | -67 dBm | -35 dBm | fbf_1
 2312 MHz |  331 | -67 dBm | -35 dBm | fbf_1
 2315 MHz |  125 | -67 dBm | -35 dBm | fbf_1
 2318 MHz |  379 | -67 dBm | -35 dBm | fbf_1
 2321 MHz |  189 | -67 dBm | -35 dBm | fbf_1
 2324 MHz |  754 | -67 dBm | -35 dBm | Pass
 2327 MHz | 1315 | -67 dBm | -35 dBm | Pass
 2330 MHz |  288 | -67 dBm | -35 dBm | fbf_2
 2333 MHz | 1495 | -67 dBm | -35 dBm | Pass
 2336 MHz |   87 | -67 dBm | -35 dBm | fbf_1
 2339 MHz |  834 | -67 dBm | -35 dBm | Pass
 2342 MHz |    7 | -67 dBm | -35 dBm | fbf_1
 2345 MHz |   72 | -67 dBm | -35 dBm | fbf_1
 2348 MHz |  966 | -67 dBm | -35 dBm | Pass
 2351 MHz |  927 | -67 dBm | -35 dBm | Pass
 2354 MHz | 1198 | -67 dBm | -35 dBm | Pass
 2357 MHz |  712 | -67 dBm | -35 dBm | Pass
 2360 MHz |  996 | -67 dBm | -35 dBm | Pass
 2363 MHz |  733 | -67 dBm | -35 dBm | Pass
 2366 MHz |  217 | -67 dBm | -35 dBm | fbf_1
 2369 MHz | 1160 | -67 dBm | -35 dBm | Pass
 2372 MHz | 1009 | -67 dBm | -35 dBm | Pass
 2375 MHz |  839 | -67 dBm | -35 dBm | Pass
 2378 MHz | 1054 | -67 dBm | -35 dBm | Pass
 2381 MHz |  894 | -67 dBm | -35 dBm | Pass
 2384 MHz |  139 | -67 dBm | -35 dBm | fbf_1
 2387 MHz |  694 | -67 dBm | -35 dBm | Pass
 2390 MHz |  269 | -67 dBm | -35 dBm | fbf_1
 2393 MHz |  139 | -67 dBm | -35 dBm | fbf_1
 2396 MHz | 1442 | -67 dBm | -35 dBm | Pass
 2399 MHz |  788 | -67 dBm | -35 dBm | Pass
 2484 MHz | 1165 | -67 dBm | -35 dBm | Pass
 2487 MHz |  777 | -67 dBm | -35 dBm | Pass
 2490 MHz |  512 | -67 dBm | -35 dBm | Pass
 2493 MHz |   18 | -67 dBm | -35 dBm | fbf_1
 2496 MHz |  520 | -67 dBm | -35 dBm | Pass
 2499 MHz | 1410 | -67 dBm | -35 dBm | Pass
 2502 MHz |  864 | -67 dBm | -35 dBm | Pass
 2505 MHz |  241 | -67 dBm | -35 dBm | fbf_2
 2508 MHz |  722 | -67 dBm | -35 dBm | Pass
 2511 MHz |  333 | -67 dBm | -35 dBm | fbf_1
 2514 MHz |  171 | -67 dBm | -35 dBm | fbf_1
 2517 MHz |   84 | -67 dBm | -35 dBm | fbf_1
 2520 MHz | 1320 | -67 dBm | -35 dBm | Pass
 2523 MHz | 1123 | -67 dBm | -35 dBm | Pass
 2526 MHz |  329 | -67 dBm | -35 dBm | fbf_1
 2529 MHz |  963 | -67 dBm | -35 dBm | Pass
 2532 MHz | 1169 | -67 dBm | -35 dBm | Pass
 2535 MHz | 1170 | -67 dBm | -35 dBm | Pass
 2538 MHz |  475 | -67 dBm | -35 dBm | Pass
 2541 MHz |  899 | -67 dBm | -35 dBm | Pass
 2544 MHz |  399 | -67 dBm | -35 dBm | fbf_2
 2547 MHz |   60 | -67 dBm | -35 dBm | fbf_1
 2550 MHz |  973 | -67 dBm | -35 dBm | Pass
 2553 MHz |  712 | -67 dBm | -35 dBm | Pass
 2556 MHz |  582 | -67 dBm | -35 dBm | Pass
 2559 MHz |  441 | -67 dBm | -35 dBm | fbf_1
 2562 MHz |  232 | -67 dBm | -35 dBm | fbf_1
 2565 MHz |  400 | -67 dBm | -35 dBm | fbf_1
 2568 MHz |  835 | -67 dBm | -35 dBm | Pass
 2571 MHz |  194 | -67 dBm | -35 dBm | fbf_1
 2574 MHz |  939 | -67 dBm | -35 dBm | Pass
 2577 MHz |  503 | -67 dBm | -35 dBm | Pass
 2580 MHz |  329 | -67 dBm | -35 dBm | fbf_1
 2583 MHz | 1473 | -67 dBm | -35 dBm | Pass
 2586 MHz |  365 | -67 dBm | -35 dBm | fbf_2
 2589 MHz |  325 | -67 dBm | -35 dBm | fbf_1
 2592 MHz |  865 | -67 dBm | -35 dBm | Pass
 2595 MHz | 1372 | -67 dBm | -35 dBm | Pass
 2598 MHz |  684 | -67 dBm | -35 dBm | Pass
 2601 MHz |  976 | -67 dBm | -35 dBm | Pass
 2604 MHz | 1398 | -67 dBm | -35 dBm | Pass
 2607 MHz | 1221 | -67 dBm | -35 dBm | Pass
 2610 MHz |  342 | -67 dBm | -35 dBm | fbf_1
 2613 MHz |  256 | -67 dBm | -35 dBm | fbf_1
 2616 MHz |  830 | -67 dBm | -35 dBm | Pass
 2619 MHz | 1248 | -67 dBm | -35 dBm | Pass
 2622 MHz | 1137 | -67 dBm | -35 dBm | Pass
 2625 MHz | 1403 | -67 dBm | -35 dBm | Pass
 2628 MHz | 1065 | -67 dBm | -35 dBm | Pass
 2631 MHz |  799 | -67 dBm | -35 dBm | Pass
 2634 MHz | 1461 | -67 dBm | -35 dBm | Pass
 2637 MHz |  152 | -67 dBm | -35 dBm | fbf_1
 2640 MHz |  222 | -67 dBm | -35 dBm | fbf_1
 2643 MHz | 1185 | -67 dBm | -35 dBm | Pass
 2646 MHz |  837 | -67 dBm | -35 dBm | Pass
 2649 MHz |   27 | -67 dBm | -35 dBm | fbf_1
 2652 MHz | 1299 | -67 dBm | -35 dBm | Pass
 2655 MHz |  693 | -67 dBm | -35 dBm | Pass
 2658 MHz | 1184 | -67 dBm | -35 dBm | Pass
 2661 MHz |  771 | -67 dBm | -35 dBm | Pass
 2664 MHz |  134 | -67 dBm | -35 dBm | fbf_1
 2667 MHz | 1415 | -67 dBm | -35 dBm | Pass
 2670 MHz |  260 | -67 dBm | -35 dBm | fbf_2
 2673 MHz |  600 | -67 dBm | -35 dBm | Pass
 2676 MHz |  640 | -67 dBm | -35 dBm | Pass
 2679 MHz |   43 | -67 dBm | -35 dBm | fbf_1
 2682 MHz | 1350 | -67 dBm | -35 dBm | Pass
 2685 MHz | 1011 | -67 dBm | -35 dBm | Pass
 2688 MHz | 1043 | -67 dBm | -35 dBm | Pass
 2691 MHz |  295 | -67 dBm | -35 dBm | fbf_1
 2694 MHz | 1095 | -67 dBm | -35 dBm | Pass
 2697 MHz | 1088 | -67 dBm | -35 dBm | Pass
 2700 MHz |  420 | -67 dBm | -35 dBm | fbf_1
 2703 MHz | 1345 | -67 dBm | -35 dBm | Pass
 2706 MHz |   46 | -67 dBm | -35 dBm | fbf_1
 2709 MHz |   91 | -67 dBm | -35 dBm | fbf_2
 2712 MHz |  491 | -67 dBm | -35 dBm | Pass
 2715 MHz |  949 | -67 dBm | -35 dBm | Pass
 2718 MHz |  156 | -67 dBm | -35 dBm | fbf_1
 2721 MHz | 1269 | -67 dBm | -35 dBm | Pass
 2724 MHz | 1177 | -67 dBm | -35 dBm | Pass
 2727 MHz | 1451 | -67 dBm | -35 dBm | Pass
 2730 MHz |  864 | -67 dBm | -35 dBm | Pass
 2733 MHz | 1201 | -67 dBm | -35 dBm | Pass
 2736 MHz |  949 | -67 dBm | -35 dBm | Pass
 2739 MHz |  262 | -67 dBm | -35 dBm | fbf_1
 2742 MHz | 1132 | -67 dBm | -35 dBm | Pass
 2745 MHz |  884 | -67 dBm | -35 dBm | Pass
 2748 MHz |  129 | -67 dBm | -35 dBm | fbf_1
 2751 MHz | 1001 | -67 dBm | -35 dBm | Pass
 2754 MHz |  533 | -67 dBm | -35 dBm | Pass
 2757 MHz |  350 | -67 dBm | -35 dBm | fbf_1
 2760 MHz |  317 | -67 dBm | -35 dBm | fbf_1
 2763 MHz |  221 | -67 dBm | -35 dBm | fbf_1
 2766 MHz |  174 | -67 dBm | -35 dBm | fbf_2
 2769 MHz | 1091 | -67 dBm | -35 dBm | Pass
 2772 MHz |  987 | -67 dBm | -35 dBm | Pass
 2775 MHz |  964 | -67 dBm | -35 dBm | Pass
 2778 MHz |  898 | -67 dBm | -35 dBm | Pass
 2781 MHz |  913 | -67 dBm | -35 dBm | Pass
 2784 MHz | 1194 | -67 dBm | -35 dBm | Pass
 2787 MHz |   27 | -67 dBm | -35 dBm | fbf_1
 2790 MHz | 1423 | -67 dBm | -35 dBm | Pass
 2793 MHz |  332 | -67 dBm | -35 dBm | fbf_2
 2796 MHz | 1358 | -67 dBm | -35 dBm | Pass
 2799 MHz |  158 | -67 dBm | -35 dBm | fbf_1
 2802 MHz |  417 | -67 dBm | -35 dBm | fbf_1
 2805 MHz |  174 | -67 dBm | -35 dBm | fbf_1
 2808 MHz |  627 | -67 dBm | -35 dBm | Pass
 2811 MHz |  278 | -67 dBm | -35 dBm | fbf_2
 2814 MHz |  104 | -67 dBm | -35 dBm | fbf_1
 2817 MHz | 1080 | -67 dBm | -35 dBm | Pass
 2820 MHz |  956 | -67 dBm | -35 dBm | Pass
 2823 MHz |  757 | -67 dBm | -35 dBm | Pass
 2826 MHz |  787 | -67 dBm | -35 dBm | Pass
 2829 MHz |  853 | -67 dBm | -35 dBm | Pass
 2832 MHz |  197 | -67 dBm | -35 dBm | fbf_2
 2835 MHz |  217 | -67 dBm | -35 dBm | fbf_2
 2838 MHz |  377 | -67 dBm | -35 dBm | fbf_1
 2841 MHz | 1278 | -67 dBm | -35 dBm | Pass
 2844 MHz |  966 | -67 dBm | -35 dBm | Pass
 2847 MHz |  402 | -67 dBm | -35 dBm | fbf_1
 2850 MHz | 1350 | -67 dBm | -35 dBm | Pass
 2853 MHz |  532 | -67 dBm | -35 dBm | Pass
 2856 MHz |  228 | -67 dBm | -35 dBm | fbf_2
 2859 MHz | 1040 | -67 dBm | -35 dBm | Pass
 2862 MHz |  537 | -67 dBm | -35 dBm | Pass
 2865 MHz |   39 | -67 dBm | -35 dBm | fbf_1
 2868 MHz | 1039 | -67 dBm | -35 dBm | Pass
 2871 MHz |  257 | -67 dBm | -35 dBm | fbf_1
 2874 MHz | 1034 | -67 dBm | -35 dBm | Pass
 2877 MHz |  751 | -67 dBm | -35 dBm | Pass
 2880 MHz |  452 | -67 dBm | -35 dBm | fbf_2
 2883 MHz |   23 | -67 dBm | -35 dBm | fbf_1
 2886 MHz |  164 | -67 dBm | -35 dBm | fbf_2
 2889 MHz | 1023 | -67 dBm | -35 dBm | Pass
 2892 MHz | 1157 | -67 dBm | -35 dBm | Pass
 2895 MHz |  471 | -67 dBm | -35 dBm | Pass
 2898 MHz | 1476 | -67 dBm | -35 dBm | Pass
 2901 MHz |  474 | -67 dBm | -35 dBm | Pass
 2904 MHz |  177 | -67 dBm | -35 dBm | fbf_1
 2907 MHz |  631 | -67 dBm | -35 dBm | Pass
 2910 MHz |  696 | -67 dBm | -35 dBm | Pass
 2913 MHz | 1189 | -67 dBm | -35 dBm | Pass
 2916 MHz | 1385 | -67 dBm | -35 dBm | Pass
 2919 MHz |   91 | -67 dBm | -35 dBm | fbf_1
 2922 MHz |  552 | -67 dBm | -35 dBm | Pass
 2925 MHz |  493 | -67 dBm | -35 dBm | Pass
 2928 MHz |  809 | -67 dBm | -35 dBm | Pass
 2931 MHz |  531 | -67 dBm | -35 dBm | Pass
 2934 MHz |  272 | -67 dBm | -35 dBm | fbf_2
 2937 MHz | 1013 | -67 dBm | -35 dBm | Pass
 2940 MHz | 1274 | -67 dBm | -35 dBm | Pass
 2943 MHz |  563 | -67 dBm | -35 dBm | Pass
 2946 MHz |  692 | -67 dBm | -35 dBm | Pass
 2949 MHz |  986 | -67 dBm | -35 dBm | Pass
 2952 MHz |  165 | -67 dBm | -35 dBm | fbf_2
 2955 MHz | 1076 | -67 dBm | -35 dBm | Pass
 2958 MHz |  551 | -67 dBm | -35 dBm | Pass
 2961 MHz | 1398 | -67 dBm | -35 dBm | Pass
 2964 MHz |  942 | -67 dBm | -35 dBm | Pass
 2967 MHz | 1013 | -67 dBm | -35 dBm | Pass
 2970 MHz | 1335 | -67 dBm | -35 dBm | Pass
 2973 MHz | 1322 | -67 dBm | -35 dBm | Pass
 2976 MHz |  284 | -67 dBm | -35 dBm | fbf_2
 2979 MHz |  603 | -67 dBm | -35 dBm | Pass
 2982 MHz |  432 | -67 dBm | -35 dBm | fbf_2
 2985 MHz |  417 | -67 dBm | -35 dBm | fbf_1
 2988 MHz |  782 | -67 dBm | -35 dBm | Pass
 2991 MHz |  575 | -67 dBm | -35 dBm | Pass
 2994 MHz | 1493 | -67 dBm | -35 dBm | Pass
 2997 MHz |  127 | -67 dBm | -35 dBm | fbf_2
 3000 MHz | 1285 | -67 dBm | -30 dBm | Pass
 3025 MHz |  397 | -67 dBm | -30 dBm | fbf_2
 3050 MHz | 1232 | -67 dBm | -30 dBm | Pass
 3075 MHz |  758 | -67 dBm | -30 dBm | Pass
 3100 MHz |  234 | -67 dBm | -30 dBm | fbf_2
 3125 MHz |  390 | -67 dBm | -30 dBm | fbf_1
 3150 MHz |  331 | -67 dBm | -30 dBm | fbf_1
 3175 MHz | 1029 | -67 dBm | -30 dBm | Pass
 3200 MHz |  319 | -67 dBm | -30 dBm | fbf_1
 3225 MHz |  844 | -67 dBm | -30 dBm | Pass
 3250 MHz |  538 | -67 dBm | -30 dBm | Pass
 3275 MHz |  986 | -67 dBm | -30 dBm | Pass
 3300 MHz | 1424 | -67 dBm | -30 dBm | Pass
 3325 MHz | 1114 | -67 dBm | -30 dBm | Pass
 3350 MHz |  403 | -67 dBm | -30 dBm | fbf_2
 3375 MHz |  431 | -67 dBm | -30 dBm | fbf_2
 3400 MHz |  152 | -67 dBm | -30 dBm | fbf_1
 3425 MHz |  969 | -67 dBm | -30 dBm | Pass
 3450 MHz |  961 | -67 dBm | -30 dBm | Pass
 3475 MHz |  713 | -67 dBm | -30 dBm | Pass
 3500 MHz |  928 | -67 dBm | -30 dBm | Pass
 3525 MHz | 1003 | -67 dBm | -30 dBm | Pass
 3550 MHz |  868 | -67 dBm | -30 dBm | Pass
 3575 MHz | 1209 | -67 dBm | -30 dBm | Pass
 3600 MHz | 1280 | -67 dBm | -30 dBm | Pass
 3625 MHz |  731 | -67 dBm | -30 dBm | Pass
 3650 MHz | 1361 | -67 dBm | -30 dBm | Pass
 3675 MHz |  938 | -67 dBm | -30 dBm | Pass
 3700 MHz | 1416 | -67 dBm | -30 dBm | Pass
 3725 MHz | 1238 | -67 dBm | -30 dBm | Pass
 3750 MHz | 1444 | -67 dBm | -30 dBm | Pass
 3775 MHz |  426 | -67 dBm | -30 dBm | fbf_1
 3800 MHz |  105 | -67 dBm | -30 dBm | fbf_1
 3825 MHz |  711 | -67 dBm | -30 dBm | Pass
 3850 MHz |  833 | -67 dBm | -30 dBm | Pass
 3875 MHz |   72 | -67 dBm | -30 dBm | fbf_1
 3900 MHz | 1149 | -67 dBm | -30 dBm | Pass
 3925 MHz | 1149 | -67 dBm | -30 dBm | Pass
 3950 MHz |  420 | -67 dBm | -30 dBm | fbf_1
 3975 MHz |  225 | -67 dBm | -30 dBm | fbf_2
 4000 MHz | 1352 | -67 dBm | -30 dBm | Pass
 4025 MHz |  384 | -67 dBm | -30 dBm | fbf_1
 4050 MHz | 1045 | -67 dBm | -30 dBm | Pass
 4075 MHz | 1302 | -67 dBm | -30 dBm | Pass
 4100 MHz | 1363 | -67 dBm | -30 dBm | Pass
 4125 MHz | 1395 | -67 dBm | -30 dBm | Pass
 4150 MHz | 1297 | -67 dBm | -30 dBm | Pass
 4175 MHz | 1253 | -67 dBm | -30 dBm | Pass
 4200 MHz |  114 | -67 dBm | -30 dBm | fbf_1
 4225 MHz |  798 | -67 dBm | -30 dBm | Pass
 4250 MHz |  256 | -67 dBm | -30 dBm | fbf_2
 4275 MHz | 1016 | -67 dBm | -30 dBm | Pass
 4300 MHz |  394 | -67 dBm | -30 dBm | fbf_1
 4325 MHz | 1141 | -67 dBm | -30 dBm | Pass
 4350 MHz | 1374 | -67 dBm | -30 dBm | Pass
 4375 MHz |  989 | -67 dBm | -30 dBm | Pass
 4400 MHz |  211 | -67 dBm | -30 dBm | fbf_1
 4425 MHz | 1217 | -67 dBm | -30 dBm | Pass
 4450 MHz | 1218 | -67 dBm | -30 dBm | Pass
 4475 MHz |  155 | -67 dBm | -30 dBm | fbf_1
 4500 MHz |  650 | -67 dBm | -30 dBm | Pass
 4525 MHz |  969 | -67 dBm | -30 dBm | Pass
 4550 MHz |  999 | -67 dBm | -30 dBm | Pass
 4575 MHz |  156 | -67 dBm | -30 dBm | fbf_1
 4600 MHz | 1351 | -67 dBm | -30 dBm | Pass
 4625 MHz |  580 | -67 dBm | -30 dBm | Pass
 4650 MHz |  983 | -67 dBm | -30 dBm | Pass
 4675 MHz |  361 | -67 dBm | -30 dBm | fbf_1
 4700 MHz |  266 | -67 dBm | -30 dBm | fbf_1
 4725 MHz |  467 | -67 dBm | -30 dBm | Pass
 4750 MHz |  674 | -67 dBm | -30 dBm | Pass
 4775 MHz |  412 | -67 dBm | -30 dBm | fbf_1
 4800 MHz |  415 | -67 dBm | -30 dBm | fbf_1
 4825 MHz | 1127 | -67 dBm | -30 dBm | Pass
 4850 MHz | 1102 | -67 dBm | -30 dBm | Pass
 4875 MHz |  485 | -67 dBm | -30 dBm | Pass
 4900 MHz |  266 | -67 dBm | -30 dBm | fbf_1
 4925 MHz |  367 | -67 dBm | -30 dBm | fbf_2
 4950 MHz |  208 | -67 dBm | -30 dBm | fbf_2
 4975 MHz |  604 | -67 dBm | -30 dBm | Pass
 5000 MHz |  529 | -67 dBm | -30 dBm | Pass
 5025 MHz |  639 | -67 dBm | -30 dBm | Pass
 5050 MHz | 1453 | -67 dBm | -30 dBm | Pass
 5075 MHz |  257 | -67 dBm | -30 dBm | fbf_1
 5100 MHz |  149 | -67 dBm | -30 dBm | fbf_1
 5125 MHz |  200 | -67 dBm | -30 dBm | fbf_1
 5150 MHz | 1304 | -67 dBm | -30 dBm | Pass
 5175 MHz |  362 | -67 dBm | -30 dBm | fbf_2
 5200 MHz | 1087 | -67 dBm | -30 dBm | Pass
 5225 MHz |  307 | -67 dBm | -30 dBm | fbf_2
 5250 MHz |  173 | -67 dBm | -30 dBm | fbf_1
 5275 MHz |  449 | -67 dBm | -30 dBm | fbf_1
 5300 MHz | 1347 | -67 dBm | -30 dBm | Pass
 5325 MHz | 1474 | -67 dBm | -30 dBm | Pass
 5350 MHz |  390 | -67 dBm | -30 dBm | fbf_1
 5375 MHz | 1396 | -67 dBm | -30 dBm | Pass
 5400 MHz |   17 | -67 dBm | -30 dBm | fbf_1
 5425 MHz |   66 | -67 dBm | -30 dBm | fbf_2
 5450 MHz |  325 | -67 dBm | -30 dBm | fbf_1
 5475 MHz |  349 | -67 dBm | -30 dBm | fbf_1
 5500 MHz | 1103 | -67 dBm | -30 dBm | Pass
 5525 MHz |  385 | -67 dBm | -30 dBm | fbf_1
 5550 MHz |  444 | -67 dBm | -30 dBm | fbf_1
 5575 MHz |   21 | -67 dBm | -30 dBm | fbf_1
 5600 MHz | 1352 | -67 dBm | -30 dBm | Pass
 5625 MHz |  275 | -67 dBm | -30 dBm | fbf_1
